"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"ressaltar";-0,535622046972224;1,04632537342138;-0,483003601499671;0,647166773866257;-0,375581144804822;0,733689144816539;-0,338684799517795;0,453796924869556;0,190550949373902;0,554178405076293;0,104287461503058;0,150983184046746;0,000111881047948802;0,000426946197549145;9,09788355510006e-05;0,000163332293339752;0,000389977576289363;0,740755746280419;0,000213988135184736
"repetir";0,278289264595249;-0,502606925527349;3,79284864084575;0,0922731582570858;0,0725236262411334;-0,130981972539134;0,988436034778268;0,0240468637956942;0,00777820534464243;0,0193359401112975;0,972421725017551;0,000464129526507985;3,77522252066707e-05;0,000123142108602931;0,00701262592003774;4,15050001693341e-06;0,000487471970361704;1,90492943962869;0,00176891692013457
"renovável";0,309312365718778;3,04873666585587;0,127257059232205;-0,00241562031046044;0,10085079770958;0,994035670198697;0,0414919588097283;-0,000787609104173001;0,0133059982469314;0,985177719784427;0,00151584150286458;4,4046577663744e-07;4,66384613369148e-05;0,00453095215839621;7,89429615113043e-06;2,84450691445304e-09;0,000487471970361704;1,6188093134659;0,00127744154887585
"regional";0,660929012857378;1,31525564556049;-0,498568095656701;0,815680023885262;0,376560830901503;0,749359990415531;-0,284056551776734;0,464729405985802;0,191287154007527;0,577322360956067;0,073259216747827;0,158131268288579;0,000212940996410563;0,000843276500525857;0,000121170978847007;0,000324331627847061;0,000487471970361704;0,912292398834733;0,000405711914288599
"referente";0,309312365718778;3,04873666585587;0,127257059232205;-0,00241562031046033;0,10085079770958;0,994035670198697;0,0414919588097283;-0,000787609104172967;0,0133059982469314;0,985177719784427;0,00151584150286457;4,40465776637403e-07;3,73107690695318e-05;0,00362476172671697;6,31543692090432e-06;2,27560553156224e-09;0,000389977576289363;1,6188093134659;0,00102195323910068
"qualificar";1,04127674218863;-1,26841909116176;-1,3829769425563;0,217437431793263;0,482722317968263;-0,588022548697129;-0,641130074608446;0,100801157690023;0,29924240170427;0,338406107555326;0,355269402335964;0,00708208840443547;0,000422836015920043;0,000627429849204886;0,000745880949065951;1,84377641590523e-05;0,000389977576289363;1,14915006240162;0,000514983276169501
"proteger";1,18835398356528;-1,28496588488258;-1,43730582799006;2,04282349017884;0,389628479476748;-0,421304855985946;-0,471252919624746;0,669785452252026;0,223238336589895;0,198921706986072;0,219792378750478;0,358047577673553;0,000688400697209451;0,000804883165307632;0,00100704301607399;0,00203428283709977;0,000487471970361704;1,51839085745531;0,00112387189041819
"profundo";-0,573466589126853;-1,23779544932725;3,6175526897047;0,202891251500599;-0,148123480516874;-0,319716219913456;0,934395317028154;0,0524057702898631;0,0318460983739206;0,113073181512302;0,852917162014476;0,00216355809929921;0,00016031194737486;0,000746874122245904;0,0063793933229939;2,00667153824116e-05;0,000487471970361704;1,94000186285104;0,00183465303103515
"posicionamento";0,535511444475178;0,440657182691342;0,461292908093694;-0,620956628181317;0,515456148946789;0,424154248689169;0,444017151072225;-0,597701347987084;0,36426951630819;0,1879788030607;0,181918138136069;0,265833542495044;0,000139793559112748;9,46566991603153e-05;0,000103729719731665;0,000187962919997226;0,000487471970361704;0,535647996396539;0,000139864861091755
"porta";0,372300809702653;0,872062949584823;0,935942592114633;-1,28690165777136;0,200988208203746;0,470786968789871;0,505272671098755;-0,694739446138926;0,0628144338370431;0,262657022214015;0,267181904830011;0,407346639118932;5,40539701297655e-05;0,000296575524242403;0,000341615886022914;0,000645848055678919;0,000389977576289363;0,896781000477778;0,000313626269988466
"permear";0,485120689288078;2,18199615570818;-0,185655518212248;0,406632201787401;0,212815897254131;0,957212256528499;-0,0814445694874454;0,178384057383337;0,0591786577938929;0,91242113558414;0,0058333545427183;0,0225668520792487;0,000114722668994511;0,00232090631935521;1,68021699535236e-05;8,06033672274882e-05;0,000487471970361704;1,20389714327806;0,000706526436381528
"percentual";0,309312365718778;3,04873666585587;0,127257059232205;-0,00241562031046044;0,10085079770958;0,994035670198697;0,0414919588097283;-0,000787609104173001;0,0133059982469314;0,985177719784427;0,00151584150286458;4,4046577663744e-07;4,66384613369148e-05;0,00453095215839621;7,89429615113043e-06;2,84450691445304e-09;0,000487471970361704;1,6188093134659;0,00127744154887585
"pedir";0,454097588164549;-1,36934743567504;3,47993606340129;0,501320980354947;0,119488630224011;-0,360322216312415;0,915690380923764;0,13191472231177;0,0207823978937693;0,144027833427027;0,821442039949068;0,0137477287301345;0,000100518972202818;0,000914064736077706;0,00590326362745485;0,000122512784120135;0,000487471970361704;1,90161900970454;0,00176277413379627
"patrimônio";0,821516337727007;-0,184993453477148;-0,991836220750731;-0,293872345829063;0,615888918463716;-0,138689168739051;-0,743577345012339;-0,220315425180505;0,478667357630455;0,0184984772362941;0,469589591262924;0,0332445738703229;0,000263191612811697;1,33460379562841e-05;0,000383636185548637;3,36788361677202e-05;0,000389977576289363;0,716838696466423;0,000200392986936406
"onu";0,372300809702653;0,872062949584823;0,935942592114633;-1,28690165777136;0,200988208203746;0,470786968789871;0,505272671098755;-0,694739446138926;0,0628144338370431;0,262657022214015;0,267181904830011;0,407346639118932;5,40539701297655e-05;0,000296575524242403;0,000341615886022914;0,000645848055678919;0,000389977576289363;0,896781000477778;0,000313626269988466
"ocorrido";-3,94946690289173;-0,627205953143635;-0,749222696473035;0,550674845907105;-0,961962076101078;-0,15276703303609;-0,182486355318878;0,134126536834017;0,948773359251244;0,0182359219553433;0,02297970797802;0,0100110108153938;0,00760372858391206;0,000191765285979729;0,000273634907336612;0,000147822358347867;0,000487471970361704;2,44781944613973;0,00292084432139017
"obter";0,660929012857378;1,31525564556049;-0,498568095656701;0,815680023885262;0,376560830901503;0,749359990415531;-0,284056551776734;0,464729405985802;0,191287154007527;0,577322360956067;0,073259216747827;0,158131268288579;0,000212940996410563;0,000843276500525857;0,000121170978847007;0,000324331627847061;0,000487471970361704;0,912292398834733;0,000405711914288599
"novembro";-1,82007726858648;1,21076535635612;-0,310982818620415;0,274129612798322;-0,818023295897889;0,544171549449993;-0,139769445312096;0,123205983193587;0,73034355189959;0,246314158835218;0,0143501840100736;0,00899210525511628;0,00129187141020775;0,00057168869967911;3,77148536519832e-05;2,93056623234701e-05;0,000389977576289363;1,28572582946985;0,000644668385908523
"navio";-2,01200034141024;-0,877072490862556;-0,980992840732835;-0,312774543092665;-0,829906008140389;-0,361773164129437;-0,404638028985745;-0,129012638399469;0,75876203052203;0,109885990302978;0,121399891000708;0,00995208817428626;0,00197335740169394;0,000374990813214317;0,000469117165627901;4,768836638726e-05;0,000487471970361704;1,39443218343166;0,000947860541186497
"moçambique";-0,192195573030076;-1,11370159360482;-1,16929987664562;-2,6365327788009;-0,0620443063739678;-0,359523592523022;-0,377471752579291;-0,85112182821887;0,00650878914979161;0,166560870583908;0,162144559654105;0,664785780612195;1,80067945268398e-05;0,000604626713267973;0,000666501999377729;0,00338856639060719;0,000487471970361704;1,4381872069064;0,00100827846451654
"motivo";-0,192195573030076;-1,11370159360482;-1,16929987664562;-2,6365327788009;-0,0620443063739678;-0,359523592523022;-0,377471752579291;-0,85112182821887;0,00650878914979161;0,166560870583908;0,162144559654105;0,664785780612195;1,80067945268398e-05;0,000604626713267973;0,000666501999377729;0,00338856639060719;0,000487471970361704;1,4381872069064;0,00100827846451654
"mostrar";-0,557955038565089;0,537876346364361;1,78475689889793;0,155546862216826;-0,285842393284091;0,275556006324613;0,91433744325218;0,0796872226088902;0,115782176205186;0,0820030583731472;0,797330854451287;0,00488391097037647;0,00015175676370292;0,000141030985657733;0,00155277234482;1,17942996712002e-05;0,000487471970361704;0,989920897411302;0,000477694931818074
"modo";0,659560280692026;-0,378513069804921;-0,994003925504577;-2,74715087204441;0,21848401690489;-0,125385136678046;-0,329270844259459;-0,910013193848306;0,0819977712081586;0,020581483571472;0,125344819615649;0,772075925604719;0,000212059941438307;6,98411543400336e-05;0,000481643659899829;0,00367887194782801;0,000487471970361704;1,3905147910784;0,000942542353615972
"mining";0,309312365718778;3,04873666585587;0,127257059232205;-0,00241562031046044;0,10085079770958;0,994035670198697;0,0414919588097283;-0,000787609104173001;0,0133059982469314;0,985177719784427;0,00151584150286458;4,4046577663744e-07;4,66384613369148e-05;0,00453095215839621;7,89429615113043e-06;2,84450691445304e-09;0,000487471970361704;1,6188093134659;0,00127744154887585
"menor";-1,04258269458683;-0,155121402039312;-0,849159997938797;1,03691621037229;-0,611455557518498;-0,0909758466733304;-0,498016706643919;0,608132268840718;0,499946761483938;0,00843466882747721;0,22321271051859;0,268405859169998;0,000529871636468717;1,17298671008297e-05;0,000351502730866441;0,000524127535991433;0,000487471970361704;0,890165533841399;0,00038627019481288
"mata";0,509683331978197;-0,254278716443254;2,0271110759351;0,568074643916582;0,23370325801226;-0,11659350178339;0,929483922811578;0,260477215454907;0,079935766652406;0,0151628961421875;0,851005773267276;0,0538955639381296;0,000101307243403099;2,52150397332666e-05;0,00160248778948182;0,000125849196084996;0,000389977576289363;1,08830845102911;0,000461895402001126
"marcar";-3,94946690289173;-0,627205953143635;-0,749222696473036;0,550674845907105;-0,961962076101077;-0,15276703303609;-0,182486355318878;0,134126536834017;0,948773359251244;0,0182359219553433;0,0229797079780201;0,0100110108153938;0,00456223715034724;0,000115059171587837;0,000164180944401967;8,869341500872e-05;0,000292483182217023;2,44781944613973;0,0017525065928341
"luto";-3,10546682445051;-0,779853327189538;0,342471150071398;0,463728947305478;-0,954538016275629;-0,239706198778397;0,105266535017204;0,14253796110956;0,936023799616107;0,0449863563544466;0,0076615778475415;0,0113282661819053;0,00470114273070232;0,000296466418996097;5,71738757098693e-05;0,000104828183956833;0,000487471970361704;1,93778500557085;0,00183046247821742
"lima";-0,545316766073327;-0,0634694988858744;0,66249376775456;0,676757017168616;-0,498157473134961;-0,0579806218205986;0,605200943460252;0,618230699244148;0,352161590730221;0,00363576899584377;0,349820302636889;0,294382337637044;0,000115967778243413;1,5709768114747e-06;0,000171160375280738;0,000178609753451092;0,000389977576289363;0,554753434602436;0,000120016134621507
"involuntário";0,796148006560887;-1,24084110162706;-1,29242880016669;-2,82487266551604;0,231534109130505;-0,360858831109519;-0,375861458416297;-0,821523599415494;0,0872760634203008;0,161570371479551;0,15479535001364;0,596358215086505;0,000185390947163169;0,000450332447934207;0,000488555777566633;0,0023339881767709;0,000292483182217023;1,62692817428681;0,000774172355743843
"investigação";-1,23390256871789;-1,06405268758323;1,29654837031243;0,6752127775582;-0,563686005573796;-0,486093168447715;0,592304603639836;0,308458709093739;0,404468841599694;0,229230001715479;0,300564658172453;0,0657364985123732;0,000742183654620556;0,000551919724068002;0,00081945874844487;0,000222244464744983;0,000487471970361704;1,1712793197788;0,000668760478181485
"international";0,381995528803756;1,98185782189208;-0,209554777139599;-1,31649190107372;0,157925655906245;0,819345182953754;-0,0866347198662101;-0,544267750000645;0,0355075731283207;0,728402249290311;0,00719178496487992;0,228898392616489;5,69057556892117e-05;0,00153173849125273;1,71251651055969e-05;0,000675889997306303;0,000389977576289363;1,22382670931496;0,000584089622475451
"instituto";0,660929012857378;1,31525564556049;-0,498568095656701;0,815680023885262;0,376560830901503;0,749359990415531;-0,284056551776734;0,464729405985802;0,191287154007527;0,577322360956067;0,073259216747827;0,158131268288579;0,000212940996410563;0,000843276500525857;0,000121170978847007;0,000324331627847061;0,000487471970361704;0,912292398834733;0,000405711914288599
"institucional";-0,830193143337362;-1,10087155379979;0,840906003928678;0,903147896328307;-0,448658814908384;-0,594940744401517;0,454448334342208;0,488085535402931;0,272260739642843;0,364856335966015;0,188000399999777;0,174882524391365;0,000201585450495574;0,000354465685278024;0,000206821558187569;0,000238571548008847;0,000292483182217023;0,960525225412712;0,000269847531048301
"inserir";1,07069219046396;-1,27172844990592;-1,39384271964305;0,582514643470379;0,476650219324581;-0,56614744178371;-0,620510211934896;0,259323580617152;0,296170116209073;0,318436320435751;0,337813218114128;0,0475803452410436;0,000558828978609981;0,000788385127376487;0,000947059338550226;0,000165410602445853;0,000487471970361704;1,18772571626128;0,000687672992623756
"inglês";0,660929012857378;1,31525564556049;-0,498568095656701;0,815680023885262;0,376560830901503;0,749359990415531;-0,284056551776734;0,464729405985802;0,191287154007527;0,577322360956067;0,073259216747827;0,158131268288579;0,000212940996410563;0,000843276500525857;0,000121170978847007;0,000324331627847061;0,000487471970361704;0,912292398834733;0,000405711914288599
"informar";-1,12320701595286;0,343695963113028;1,3624269663361;0,221401526165206;-0,619720179428914;0,189631404455488;0,751707808128606;0,122156460538611;0,480146934884559;0,0342629904440255;0,475464546303666;0,0101255283677456;0,000368995027986468;3,45501360222848e-05;0,000542909399999938;1,4337126583294e-05;0,000292483182217023;0,978576697456698;0,000280085508278812
"influência";0,160789806273877;-1,15341389853479;-1,29968920168665;1,7443937613245;0,0651643138304729;-0,467451432415599;-0,526733360674158;0,706961623632086;0,00675343822440197;0,264850090367878;0,296977850871574;0,431418620536144;1,26027892178955e-05;0,000648514975788841;0,000823433762786825;0,00148333313568676;0,000487471970361704;1,18118572251719;0,0006801207522075
"indireto";0,719075543325361;0,461752570389456;-0,768017564754144;-0,235581000725343;0,613088252643007;0,393693095476891;-0,654816522610064;-0,200857817278372;0,467227401718446;0,146831680512326;0,358722572298466;0,0272183454707588;0,000252056954766824;0,000103936548825812;0,000287535819328695;2,7053918252293e-05;0,000487471970361704;0,635085954753171;0,000196614102527418
"indicador";0,367458896186761;2,19523359068484;-0,142192409865238;-1,05367664492106;0,148968778961703;0,889953327933114;-0,057645167650209;-0,427163214289356;0,0305219560701085;0,830191278872845;0,00307598909223657;0,13621077596481;6,58214099574888e-05;0,0023491520511217;9,85604047152373e-06;0,000541208185654729;0,000487471970361704;1,26976902127072;0,000785957574036664
"implementação";0,529072770180403;1,96531102817126;-0,263883662573361;0,508894157311866;0,250215594248106;0,929459035717432;-0,12479910357255;0,240672476751657;0,0820637772810937;0,86298872569478;0,0137398762146738;0,0412076208094532;0,000109161741696935;0,00150626789020243;2,71559276096838e-05;0,00010099376556348;0,000389977576289363;1,11496645510861;0,000484800700406532
"identificação";0,601413750224043;0,474990005366113;-0,724554456407134;-1,69588984743381;0,301146284320777;0,237842043272579;-0,362806607354395;-0,849183986867221;0,147755524533236;0,0702405367237644;0,144336515469961;0,637667423273037;0,000176317879964194;0,000109981234862874;0,00025591262567;0,00140199004320418;0,000487471970361704;0,94454712814236;0,000434907515492824
"histórico";-0,315861642510599;-0,0371002642632317;-0,874144323305238;1,15847655148858;-0,212599457612443;-0,024971364034418;-0,588367132940029;0,779744841904764;0,0742594840362456;0,000780789585388923;0,382790862942123;0,542168863436243;3,89075079299965e-05;5,36776682617385e-07;0,000297992901615198;0,000523376394793363;0,000389977576289363;0,699750259837358;0,000190952686416086
"harmônico";0,600045018058691;-1,2187787099993;-1,21999028625501;-5,25872074336348;0,10779213914972;-0,218941513298443;-0,219159160962227;-0,944677050985387;0,0205707461926608;0,0646776084303754;0,0572311211457047;0,857520524231259;0,000175516244368263;0,000724101366845839;0,000725541726897036;0,0134806199944825;0,000487471970361704;2,52569528855867;0,00310965033179657
"ganhar";0,278289264595249;-0,502606925527349;3,79284864084575;0,0922731582570858;0,0725236262411334;-0,130981972539134;0,988436034778268;0,0240468637956942;0,00777820534464243;0,0193359401112975;0,972421725017551;0,000464129526507985;3,77522252066707e-05;0,000123142108602931;0,00701262592003774;4,15050001693341e-06;0,000487471970361704;1,90492943962869;0,00176891692013457
"formação";0,477364914007195;1,29416025786238;0,730742377191137;0,430304396429287;0,294811594563372;0,799249039981184;0,451292751338446;0,265747903829051;0,116015482474612;0,649849717741754;0,182970332740205;0,0511644670434307;0,00011108377748128;0,000816442806390958;0,000260302438248491;9,02612233530141e-05;0,000487471970361704;0,846086300025306;0,000348962672852936
"fomentar";1,18835398356528;-1,28496588488258;-1,43730582799006;2,04282349017884;0,389628479476748;-0,421304855985946;-0,471252919624746;0,669785452252026;0,223238336589895;0,198921706986072;0,219792378750478;0,358047577673553;0,000688400697209451;0,000804883165307632;0,00100704301607399;0,00203428283709977;0,000487471970361704;1,51839085745531;0,00112387189041819
"floresta";0,739138455540926;-0,227909481820611;0,490472984875304;1,04979417823655;0,530547439945763;-0,163591531752735;0,352057431916071;0,753533535642875;0,405897368678846;0,0294111011103212;0,120290672756459;0,444400857454374;0,000213054755370742;2,02565006936685e-05;9,38144677361762e-05;0,000429781736047325;0,000389977576289363;0,700389816386337;0,000191301899150897
"exposição";0,309312365718778;3,04873666585587;0,127257059232205;-0,00241562031046033;0,10085079770958;0,994035670198697;0,0414919588097283;-0,000787609104172967;0,0133059982469314;0,985177719784427;0,00151584150286457;4,40465776637403e-07;3,73107690695318e-05;0,00362476172671697;6,31543692090432e-06;2,27560553156224e-09;0,000389977576289363;1,6188093134659;0,00102195323910068
"execução";-0,0745337799287586;-1,12693902858148;-1,21276298499263;-1,17622393209243;-0,0366763696655642;-0,554540940259738;-0,596772947740179;-0,578792914892277;0,00204672394842191;0,356595349013113;0,364705216638467;0,276652710399997;2,70804540824247e-06;0,00061908529498887;0,000716970877336573;0,000674418805901817;0,000487471970361704;0,994593585089009;0,000482215267378477
"executivo";0,309312365718778;3,04873666585587;0,127257059232205;-0,00241562031046044;0,10085079770958;0,994035670198697;0,0414919588097283;-0,000787609104173001;0,0133059982469314;0,985177719784427;0,00151584150286458;4,4046577663744e-07;4,66384613369148e-05;0,00453095215839621;7,89429615113043e-06;2,84450691445304e-09;0,000487471970361704;1,6188093134659;0,00127744154887585
"espécie";1,18835398356528;-1,28496588488258;-1,43730582799006;2,04282349017885;0,389628479476748;-0,421304855985946;-0,471252919624746;0,669785452252026;0,223238336589895;0,198921706986071;0,219792378750477;0,358047577673553;0,000550720557767561;0,000643906532246106;0,000805634412859195;0,00162742626967982;0,000389977576289363;1,51839085745531;0,000899097512334549
"especialmente";-2,92190272560033;-0,758757939491424;-0,88683932277644;0,849104574761453;-0,896580630390521;-0,232823517957212;-0,272125061557837;0,260546221555231;0,862643640705375;0,0443331175189134;0,0534843758867241;0,0395388658889896;0,00416179952123946;0,000280644248192099;0,000383388897544396;0,000351456848435618;0,000487471970361704;1,89920648114312;0,00175830421079069
"especialista";-0,535622046972224;1,04632537342138;-0,483003601499671;0,647166773866257;-0,375581144804822;0,733689144816539;-0,338684799517795;0,453796924869556;0,190550949373902;0,554178405076293;0,104287461503058;0,150983184046746;0,000111881047948802;0,000426946197549145;9,09788355510006e-05;0,000163332293339752;0,000389977576289363;0,740755746280419;0,000213988135184736
"escopo";-2,07014687187823;-0,0235694156915229;-0,711543371635392;0,73848648151794;-0,896031486397228;-0,0102016619508878;-0,307980691410604;0,319642605414956;0,870563767914001;8,6003823682052e-05;0,0692210458382413;0,0601291824240771;0,00208906506344312;2,7079914011885e-07;0,00024680411900081;0,00026584882684252;0,000487471970361704;1,3394392073919;0,000874572189869668
"equipamento";0,968593579103654;-0,201540247197968;-1,04616510618449;1,53151371255652;0,460776178752624;-0,0958760691503625;-0,497678252645569;0,728566708889486;0,314951805080892;0,0103921728403785;0,247285426395898;0,427370595682829;0,00036586663604595;1,58402929669955e-05;0,000426815415578829;0,000914705762600624;0,000389977576289363;1,04193752084154;0,000423372837023465
"efluente";0,309312365718778;3,04873666585587;0,127257059232205;-0,00241562031046044;0,10085079770958;0,994035670198697;0,0414919588097283;-0,000787609104173001;0,0133059982469314;0,985177719784427;0,00151584150286458;4,4046577663744e-07;4,66384613369148e-05;0,00453095215839621;7,89429615113043e-06;2,84450691445304e-09;0,000487471970361704;1,6188093134659;0,00127744154887585
"ecossistema";1,07069219046396;-1,27172844990592;-1,39384271964305;0,582514643470379;0,476650219324581;-0,56614744178371;-0,620510211934896;0,259323580617152;0,296170116209073;0,318436320435751;0,337813218114128;0,0475803452410436;0,000558828978609981;0,000788385127376487;0,000947059338550226;0,000165410602445853;0,000487471970361704;1,18772571626128;0,000687672992623756
"doença";0,301556590437895;2,16090076801007;1,04365495463559;0,0212565743314262;0,1246772824043;0,893415179252551;0,431494676746408;0,00878843973205428;0,0207476990155448;0,811939734529524;0,167256613790705;5,59526642261853e-05;4,43289349890458e-05;0,00227624652880301;0,000530962106042417;2,2026028678339e-07;0,000487471970361704;1,26388045375829;0,000778684703808256
"documento";0,402338100812096;-1,32177717802361;2,33755180724747;-2,03392108560601;0,118591718413515;-0,389602243946553;0,689008287165832;-0,599511197603803;0,0218273317617817;0,179538123436128;0,495881546901901;0,302752997900189;7,89099870162252e-05;0,000851659797379381;0,0026636192120337;0,00201659109996721;0,000487471970361704;1,64404226991209;0,00131757579470493
"disponibilidade";0,477364914007195;1,29416025786238;0,730742377191137;0,430304396429287;0,294811594563372;0,799249039981184;0,451292751338446;0,265747903829051;0,116015482474612;0,649849717741754;0,182970332740205;0,0511644670434307;0,00011108377748128;0,000816442806390958;0,000260302438248491;9,02612233530141e-05;0,000487471970361704;0,846086300025306;0,000348962672852936
"dimensão";0,711319768044478;-0,426083327456349;0,148380330649241;-0,211908806083456;0,818938183261978;-0,490547179736894;0,170829384859866;-0,243969337655676;0,74024322540837;0,202421026831798;0,0216787623837453;0,0356569853760851;0,000246649026231281;8,84990747471356e-05;1,07325351094755e-05;2,18900955911649e-05;0,000487471970361704;0,499114055462696;0,000121436502076835
"devidamente";-2,92190272560033;-0,758757939491424;-0,88683932277644;0,849104574761453;-0,896580630390521;-0,232823517957212;-0,272125061557837;0,260546221555231;0,862643640705375;0,0443331175189134;0,0534843758867241;0,0395388658889896;0,00416179952123946;0,000280644248192099;0,000383388897544396;0,000351456848435618;0,000487471970361704;1,89920648114312;0,00175830421079069
"destinar";0,309312365718778;3,04873666585587;0,127257059232205;-0,00241562031046044;0,10085079770958;0,994035670198697;0,0414919588097283;-0,000787609104173001;0,0133059982469314;0,985177719784427;0,00151584150286458;4,4046577663744e-07;4,66384613369148e-05;0,00453095215839621;7,89429615113043e-06;2,84450691445304e-09;0,000487471970361704;1,6188093134659;0,00127744154887585
"destaque";0,503134133945387;0,203726415285758;-0,770907837759271;-3,50661903567914;0,138560158976554;0,056105047511609;-0,212303450212326;-0,965702102625885;0,0344008713121645;0,00429851476435541;0,0543555546769463;0,906945059246533;7,40403500266085e-05;1,21393542805455e-05;0,000173822431798384;0,00359648349265496;0,000292483182217023;1,63765042925507;0,000784410332974354
"despertar";0,703563992763596;-1,31391922530215;1,06477822605263;-0,188236611441569;0,382091289760866;-0,713562798268425;0,578259390597377;-0,102227473812878;0,190899825472964;0,507408237273207;0,294275276017162;0,00741666123666433;0,000241299742572611;0,000841563678765044;0,000552672648277165;1,72726049951274e-05;0,000487471970361704;0,972126947236777;0,000460676026881103
"descumprimento";-2,23685994073939;-0,846459263723284;-0,978583740312043;1,04805772733102;-0,802154901597291;-0,303546697328589;-0,350927534450477;0,37584143192157;0,736868069259842;0,0804166792957809;0,0949172781112967;0,0877979733330833;0,00146345200189665;0,000209562236075743;0,000280089539866367;0,000321270839373577;0,000292483182217023;1,57313526152935;0,000723824086302137
"debate";0,719075543325361;0,461752570389456;-0,768017564754144;-0,235581000725343;0,613088252643007;0,393693095476891;-0,654816522610064;-0,200857817278372;0,467227401718446;0,146831680512326;0,358722572298466;0,0272183454707588;0,000252056954766824;0,000103936548825812;0,000287535819328695;2,7053918252293e-05;0,000487471970361704;0,635085954753171;0,000196614102527418
"cumprimento";0,699237122447582;0,181664023657997;-0,843346351670955;-1,0727709578317;0,452867233246302;0,117656344512165;-0,546200876195926;-0,694789793024248;0,30229761294953;0,0155505401671017;0,295961238549395;0,386190608333971;0,000143004549110493;9,65247659889247e-06;0,000208023711283039;0,000336600622394601;0,000292483182217023;0,767766680416162;0,000172408796594692
"controlar";-0,426150427067359;0,606541991713903;-0,586937830103729;-1,99431957628816;-0,193081343957065;0,27481362328426;-0,265931318749468;-0,903591501056357;0,063664132772581;0,0982907332008726;0,0812812374566715;0,756763896569874;8,85269506140647e-05;0,000179337617096748;0,000167932151899617;0,00193882742145177;0,000487471970361704;1,01961838306193;0,000506786412731704
"consequência";-1,7570888246026;-0,965908359914931;0,497702714262013;-1,01035642466257;-0,764033400478689;-0,420005089351989;0,216415636979014;-0,439332402563671;0,68317004866349;0,157338531228405;0,0368908391551437;0,122600580952962;0,00120400161354913;0,000363840873453661;9,66005622633419e-05;0,000398096950319564;0,000389977576289363;1,28336872125741;0,00064230682449133
"con";0,821225785864914;-1,32715666027881;1,02131511770562;1,2720722352669;0,363751572984377;-0,587847253559717;0,45237861130587;0,563448304342698;0,187489744478909;0,373180206993697;0,195168180943188;0,244161867584204;0,00032875684477403;0,000858606220591989;0,000508474490423143;0,000788811432064403;0,000487471970361704;1,1449748875494;0,00063905990695075
"comprometer";0,293800815157013;1,27306487016426;1,96005285003897;0,0449287689733127;0,124702076917243;0,540345108556022;0,831933230467035;0,0190697592221209;0,0220863842985326;0,316039638958998;0,661593646728379;0,000280330014090846;4,20780535180488e-05;0,0007900429773064;0,00187277331332061;9,84008131742861e-07;0,000487471970361704;1,1934736277641;0,00069434498399551
"compreender";0,582366495063176;-1,32115756040705;1,6902992395633;-0,746001636846673;0,248361694175455;-0,563433735898232;0,720861495913982;-0,31814713235658;0,0870872295542077;0,34158028669762;0,493771519053678;0,0775609646944928;0,000132261181465211;0,000680689207144662;0,00111420942547266;0,000217029713240876;0,000389977576289363;1,19135525900615;0,000553505841147162
"competitivo";0,602326238334278;1,60416914894305;-0,394263903175217;0,679330749852641;0,319542543108503;0,851034301356443;-0,209162547235033;0,360394519787211;0,135417836115887;0,73203944352022;0,0390502187135689;0,0934925016503246;0,000106111991045897;0,000752664129400609;4,54647631901014e-05;0,000134978142057722;0,000292483182217023;0,988134334629298;0,000285583346964986
"comparar";-3,09771104916963;0,107982570656267;-0,573926745331987;0,440056752663592;-0,973251596919502;0,0339264081325003;-0,180318665150806;0,138258840307219;0,966200208528083;0,000894776354138795;0,0223221167600569;0,0105828983577215;0,00467769023308356;5,68403800601326e-06;0,000160569322905025;9,43989205249222e-05;0,000487471970361704;1,90252110892637;0,001764446997129
"clima";0,477364914007195;1,29416025786238;0,730742377191137;0,430304396429287;0,294811594563372;0,799249039981184;0,451292751338446;0,265747903829051;0,116015482474612;0,649849717741754;0,182970332740205;0,0511644670434307;0,00011108377748128;0,000816442806390958;0,000260302438248491;9,02612233530141e-05;0,000487471970361704;0,846086300025306;0,000348962672852936
"cidadão";0,380370665562474;-1,33322145224854;2,73283426208108;-1,67561001252185;0,108907779861247;-0,381728144606164;0,782465471599611;-0,479760882998632;0,0179736216904603;0,168286007340545;0,624432188619286;0,189308182349708;4,23170059141386e-05;0,000519882843151709;0,00218437645627501;0,000821195938597093;0,000292483182217023;1,71281856257074;0,000858071783646352
"catalisador";1,18835398356528;-1,28496588488258;-1,43730582799006;2,04282349017885;0,389628479476748;-0,421304855985946;-0,471252919624746;0,669785452252026;0,223238336589895;0,198921706986071;0,219792378750477;0,358047577673553;0,000550720557767561;0,000643906532246106;0,000805634412859195;0,00162742626967982;0,000389977576289363;1,51839085745531;0,000899097512334549
"casa";0,270533489314366;-1,39044282337315;4,70924653624913;0,115945352898972;0,0549971998255186;-0,282665417863114;0,957350505618054;0,0235707222731867;0,00444109800317437;0,0894080073470307;0,905708146340957;0,000442748308835862;3,56772783662895e-05;0,000942444791396074;0,0108106673194767;6,55324405716448e-06;0,000487471970361704;2,4507442830666;0,00292782857608638
